236;0801300;"OUTRAS FERRAMENTAS INTERCAMBIáVEIS PARA FERRAMENTAS MANUAIS, MESMO MECâNICAS, OU PARA MáQUINAS-FERRAMENTAS (POR EXEMPLO, DE EMBUTIR, ESTAMPAR, PUNCIONAR, FURAR, TORNEAR, APARAFUSAR), INCLUíDAS AS FIEIRAS DE ESTIRAGEM OU DE EXTRUSãO, PARA METAIS, E AS FERRAMENTAS DE PERFURAçãO OU DE SONDAGEM, EXCETO FORMA OU GABARITO DE PRODUTOS EM EPOXY E AS CLASSIFICADAS NO CEST 08.012.00";
237;0801400;"FACAS E LâMINAS CORTANTES, PARA MáQUINAS OU PARA APARELHOS MECâNICOS";
238;0801500;"PLAQUETAS OU PASTILHAS INTERCAMBIáVEIS";
239;0801600;"OUTRAS PLAQUETAS, VARETAS, PONTAS E OBJETOS SEMELHANTES PARA FERRAMENTAS, NãO MONTADOS, DE CERAMAIS (“CERMETS”), EXCETO AS CLASSIFICADAS NO CEST 08.015.00";
240;0801700;"FACAS DE LâMINA CORTANTE OU SERRILHADA, INCLUíDAS AS PODADEIRAS DE LâMINA MóVEL, E SUAS LâMINAS, EXCETO AS DE USO DOMéSTICO";
241;0801800;"TESOURAS E SUAS LâMINAS";
242;0801900;"FERRAMENTAS PNEUMáTICAS, HIDRáULICAS OU COM MOTOR (ELéTRICO OU NãO ELéTRICO) INCORPORADO, DE USO MANUAL, EXCETO O DESCRITO NO CEST 08.019.01";
243;0801901;"MOTO-SERRAS PORTáTEIS DE CORRENTE, COM MOTOR INCORPORADO, NãO ELéTRICO, DE USO AGRíCOLA";
244;0802000;"INSTRUMENTOS E APARELHOS DE GEODESIA, TOPOGRAFIA, AGRIMENSURA, NIVELAMENTO, FOTOGRAMETRIA, HIDROGRAFIA, OCEANOGRAFIA, HIDROLOGIA, METEOROLOGIA OU DE GEOFíSICA, EXCETO BUSSOLAS; TELêMETROS";
245;0802100;"INSTRUMENTOS DE DESENHO, DE TRAçADO OU DE CáLCULO; METROS, MICRôMETROS, PAQUíMETROS, CALIBRES E SEMELHANTES; PARTES E ACESSóRIOS";
246;0802200;"TERMôMETROS, SUAS PARTES E ACESSóRIOS";
247;0802300;"PIRôMETROS, SUAS PARTES E ACESSóRIOS";
248;0900100;"LâMPADAS ELéTRICAS";
249;0900200;"LâMPADAS ELETRôNICAS";
250;0900300;"REATORES PARA LâMPADAS OU TUBOS DE DESCARGAS";
251;0900400;“STARTER”;
252;0900500;"LâMPADAS DE LED (DIODOS EMISSORES DE LUZ)";
253;1000100;CAL;
254;1000200;ARGAMASSAS;
255;1000300;"OUTRAS ARGAMASSAS";
256;1000400;"SILICONES EM FORMAS PRIMáRIAS, PARA USO NA CONSTRUçãO";
257;1000500;"REVESTIMENTOS DE PVC E OUTROS PLáSTICOS; FORRO, SANCAS E AFINS DE PVC, PARA USO NA CONSTRUçãO";
258;1000600;"TUBOS, E SEUS ACESSóRIOS (POR EXEMPLO, JUNTAS, COTOVELOS, FLANGES, UNIõES), DE PLáSTICOS, PARA USO NA CONSTRUçãO";
259;1000700;"REVESTIMENTO DE PAVIMENTO DE PVC E OUTROS PLáSTICOS";
260;1000800;"CHAPAS, FOLHAS, TIRAS, FITAS, PELíCULAS E OUTRAS FORMAS PLANAS, AUTOADESIVAS, DE PLáSTICOS, MESMO EM ROLOS, PARA USO NA CONSTRUçãO";
261;1000900;"VEDA ROSCA, LONA PLáSTICA PARA USO NA CONSTRUçãO, FITAS ISOLANTES E AFINS";
262;1001000;"TELHA DE PLáSTICO, MESMO REFORçADA COM FIBRA DE VIDRO";
263;1001100;"CUMEEIRA DE PLáSTICO, MESMO REFORçADA COM FIBRA DE VIDRO";
264;1001200;"CHAPAS, LAMINADOS PLáSTICOS EM BOBINA, PARA USO NA CONSTRUçãO, EXCETO OS DESCRITOS NO CEST 10.010.00 E 10.011.00";
265;1001300;"BANHEIRAS, BOXES PARA CHUVEIROS, PIAS, LAVATóRIOS, BIDêS, SANITáRIOS E SEUS ASSENTOS E TAMPAS, CAIXAS DE DESCARGA E ARTIGOS SEMELHANTES PARA USOS SANITáRIOS OU HIGIêNICOS, DE PLáSTICOS";
266;1001400;"ARTEFATOS DE HIGIENE/TOUCADOR DE PLáSTICO, PARA USO NA CONSTRUçãO";
267;1001500;"CAIXA D’áGUA, INCLUSIVE SUA TAMPA, DE PLáSTICO, MESMO REFORçADAS COM FIBRA DE VIDRO";
268;1001600;"OUTRAS TELHAS, CUMEEIRA E CAIXA D’áGUA, INCLUSIVE SUA TAMPA, DE PLáSTICO, MESMO REFORçADAS COM FIBRA DE VIDRO";
269;1001700;"ARTEFATOS PARA APETRECHAMENTO DE CONSTRUçõES, DE PLáSTICOS, NãO ESPECIFICADOS NEM COMPREENDIDOS EM OUTRAS POSIçõES, INCLUINDO PERSIANAS, SANCAS, MOLDURAS, APLIQUES E ROSETAS, CAIXILHOS DE POLIETILENO E OUTROS PLáSTICOS, EXCETO OS DESCRITOS NOS CEST 10.015.00 E 10.016.00";
270;1001800;"PORTAS, JANELAS E SEUS CAIXILHOS, ALIZARES E SOLEIRAS";
271;1001900;"POSTIGOS, ESTORES (INCLUíDAS AS VENEZIANAS) E ARTEFATOS SEMELHANTES E SUAS PARTES";
272;1002000;"OUTRAS OBRAS DE PLáSTICO, PARA USO NA CONSTRUçãO";
273;1002100;"PAPEL DE PAREDE E REVESTIMENTOS DE PAREDE SEMELHANTES; PAPEL PARA VITRAIS";
274;1002200;"TELHAS DE CONCRETO";
275;1002300;REVOGADO;
276;1002400;"CAIXAS D’áGUA, TANQUES E RESERVATóRIOS E SUAS TAMPAS, TELHAS, CALHAS, CUMEEIRAS E AFINS, DE FIBROCIMENTO, CIMENTO-CELULOSE OU SEMELHANTES, CONTENDO OU NãO AMIANTO.";
277;1002500;"TIJOLOS, PLACAS (LAJES), LADRILHOS E OUTRAS PEçAS CERâMICAS DE FARINHAS SILICIOSAS FóSSEIS (“KIESELGHUR”, TRIPOLITA, DIATOMITA, POR EXEMPLO) OU DE TERRAS SILICIOSAS SEMELHANTES";
278;1002600;"TIJOLOS, PLACAS (LAJES), LADRILHOS E PEçAS CERâMICAS SEMELHANTES, PARA USO NA CONSTRUçãO, REFRATáRIOS, QUE NãO SEJAM DE FARINHAS SILICIOSAS FóSSEIS NEM DE TERRAS SILICIOSAS SEMELHANTES";
279;1002700;"TIJOLOS PARA CONSTRUçãO, TIJOLEIRAS, TAPA-VIGAS E PRODUTOS SEMELHANTES, DE CERâMICA";
280;1002800;"TELHAS, ELEMENTOS DE CHAMINéS, CONDUTORES DE FUMAçA, ORNAMENTOS ARQUITETôNICOS, DE CERâMICA, E OUTROS PRODUTOS CERâMICOS PARA USO NA CONSTRUçãO";
281;1002900;"TUBOS, CALHAS OU ALGEROZES E ACESSóRIOS PARA CANALIZAçõES, DE CERâMICA";
282;1003000;"LADRILHOS E PLACAS DE CERâMICA, EXCLUSIVAMENTE PARA PAVIMENTAçãO OU REVESTIMENTO";
283;1003001;"CUBOS, PASTILHAS E ARTIGOS SEMELHANTES DE CERâMICA, MESMO COM SUPORTE, EXCETO OS DESCRITOS CEST 10.030.00";
284;1003100;"PIAS, LAVATóRIOS, COLUNAS PARA LAVATóRIOS, BANHEIRAS, BIDêS, SANITáRIOS, CAIXAS DE DESCARGA, MICTóRIOS E APARELHOS FIXOS SEMELHANTES PARA USOS SANITáRIOS, DE CERâMICA";
285;1003200;"ARTEFATOS DE HIGIENE/TOUCADOR DE CERâMICA";
286;1003300;"VIDRO VAZADO OU LAMINADO, EM CHAPAS, FOLHAS OU PERFIS, MESMO COM CAMADA ABSORVENTE, REFLETORA OU NãO, MAS SEM QUALQUER OUTRO TRABALHO";
287;1003400;"VIDRO ESTIRADO OU SOPRADO, EM FOLHAS, MESMO COM CAMADA ABSORVENTE, REFLETORA OU NãO, MAS SEM QUALQUER OUTRO TRABALHO";
288;1003500;"VIDRO FLOTADO E VIDRO DESBASTADO OU POLIDO EM UMA OU EM AMBAS AS FACES, EM CHAPAS OU EM FOLHAS, MESMO COM CAMADA ABSORVENTE, REFLETORA OU NãO, MAS SEM QUALQUER OUTRO TRABALHO";
289;1003600;"VIDROS TEMPERADOS";
290;1003700;"VIDROS LAMINADOS";
291;1003800;"VIDROS ISOLANTES DE PAREDES MúLTIPLAS";
292;1003900;"BLOCOS, PLACAS, TIJOLOS, LADRILHOS, TELHAS E OUTROS ARTEFATOS, DE VIDRO PRENSADO OU MOLDADO, MESMO ARMADO, PARA USO NA CONSTRUçãO; CUBOS, PASTILHAS E OUTROS ARTIGOS SEMELHANTES";
293;1004000;"BARRAS PRóPRIAS PARA CONSTRUçõES, EXCETO VERGALHõES";
294;1004100;"OUTRAS BARRAS PRóPRIAS PARA CONSTRUçõES, EXCETO VERGALHõES";
295;1004101;"OUTROS VERGALHõES";
296;1004200;VERGALHõES;
297;1004300;"OUTROS VERGALHõES";
298;1004400;"FIOS DE FERRO OU AçO NãO LIGADOS, NãO REVESTIDOS, MESMO POLIDOS; CORDAS, CABOS, TRANçAS (ENTRANçADOS), LINGAS E ARTEFATOS SEMELHANTES, DE FERRO OU AçO, NãO ISOLADOS PARA USOS ELéTRICOS";
299;1004500;"OUTROS FIOS DE FERRO OU AçO, NãO LIGADOS, GALVANIZADOS COM TEOR DE CARBONO SUPERIOR OU IGUAL A 0,6%, EM PESO";
300;1004501;"OUTROS FIOS DE FERRO OU AçO, NãO LIGADOS, GALVANIZADOS";
301;1004600;"ACESSóRIOS PARA TUBOS (INCLUSIVE UNIõES, COTOVELOS, LUVAS OU MANGAS), DE FERRO FUNDIDO, FERRO OU AçO";
302;1004700;"PORTAS E JANELAS, E SEUS CAIXILHOS, ALIZARES E SOLEIRAS DE FERRO FUNDIDO, FERRO OU AçO";
303;1004800;"MATERIAL PARA ANDAIMES, PARA ARMAçõES (COFRAGENS) E PARA ESCORAMENTOS, (INCLUSIVE ARMAçõES PRONTAS, PARA ESTRUTURAS DE CONCRETO ARMADO OU ARGAMASSA ARMADA), ELETROCALHAS E PERFILADOS DE FERRO FUNDIDO, FERRO OU AçO, PRóPRIOS PARA CONSTRUçãO, EXCETO TRELIçAS DE AçO";
304;1004900;"TRELIçAS DE AçO";
305;1005000;"TELHAS METáLICAS";
306;1005100;"CAIXAS DIVERSAS (TAIS COMO CAIXA DE CORREIO, DE ENTRADA DE áGUA, DE ENERGIA, DE INSTALAçãO) DE FERRO FUNDIDO, FERRO OU AçO; PRóPRIAS PARA A CONSTRUçãO";
307;1005200;"ARAME FARPADO, DE FERRO OU AçO, ARAMES OU TIRAS, RETORCIDOS, MESMO FARPADOS, DE FERRO OU AçO, DOS TIPOS UTILIZADOS EM CERCAS";
308;1005300;"TELAS METáLICAS, GRADES E REDES, DE FIOS DE FERRO OU AçO";
309;1005400;"CORRENTES DE ROLOS, DE FERRO FUNDIDO, FERRO OU AçO";
310;1005500;"OUTRAS CORRENTES DE ELOS ARTICULADOS, DE FERRO FUNDIDO, FERRO OU AçO";
311;1005600;"CORRENTES DE ELOS SOLDADOS, DE FERRO FUNDIDO, DE FERRO OU AçO";
312;1005700;"TACHAS, PREGOS, PERCEVEJOS, ESCáPULAS, GRAMPOS ONDULADOS OU BISELADOS E ARTEFATOS SEMELHANTES, DE FERRO FUNDIDO, FERRO OU AçO, MESMO COM A CABEçA DE OUTRA MATéRIA, EXCETO COBRE";
313;1005800;"PARAFUSOS, PINOS OU PERNOS, ROSCADOS, PORCAS, TIRA-FUNDOS, GANCHOS ROSCADOS, REBITES, CHAVETAS, CAVILHAS, CONTRAPINOS, ARRUELAS (INCLUíDAS AS DE PRESSãO) E ARTEFATOS SEMELHANTES, DE FERRO FUNDIDO, FERRO OU AçO";
314;1005900;"PALHA DE FERRO OU AçO, EXCETO OS DE USO DOMéSTICO CLASSIFICADOS NA POSIçãO NCM 7323.10.00";
315;1005901;"ESPONJAS, ESFREGõES, LUVAS E ARTEFATOS SEMELHANTES PARA LIMPEZA, POLIMENTO E USOS SEMELHANTES, DE FERRO OU AçO, EXCETO OS DE USO DOMéSTICO CLASSIFICADOS NA POSIçãO NCM 7323.10.00";
316;1006000;"ARTEFATOS DE HIGIENE OU DE TOUCADOR, E SUAS PARTES, DE FERRO FUNDIDO, FERRO OU AçO, INCLUíDAS AS PIAS, BANHEIRAS, LAVATóRIOS, CUBAS, MICTóRIOS, TANQUES E AFINS DE FERRO FUNDIDO, FERRO OU AçO, PARA USO NA CONSTRUçãO";
317;1006100;"OUTRAS OBRAS MOLDADAS, DE FERRO FUNDIDO, FERRO OU AçO, PARA USO NA CONSTRUçãO";
318;1006200;ABRAçADEIRAS;
319;1006300;"BARRAS DE COBRE";
320;1006400;"TUBOS DE COBRE E SUAS LIGAS, PARA INSTALAçõES DE áGUA QUENTE E GáS, PARA USO NA CONSTRUçãO";
321;1006500;"ACESSóRIOS PARA TUBOS (POR EXEMPLO, UNIõES, COTOVELOS, LUVAS OU MANGAS) DE COBRE E SUAS LIGAS, PARA USO NA CONSTRUçãO";
322;1006600;"TACHAS, PREGOS, PERCEVEJOS, ESCáPULAS E ARTEFATOS SEMELHANTES, DE COBRE, OU DE FERRO OU AçO COM CABEçA DE COBRE, PARAFUSOS, PINOS OU PERNOS, ROSCADOS, PORCAS, GANCHOS ROSCADOS, REBITES, CHAVETAS, CAVILHAS, CONTRAPINOS, ARRUELAS (INCLUíDAS AS DE PRESSãO), E ARTEFATOS SEMELHANTES, DE COBRE";
323;1006700;"ARTEFATOS DE HIGIENE/TOUCADOR DE COBRE, PARA USO NA CONSTRUçãO";
324;1006800;"MANTA DE SUBCOBERTURA ALUMINIZADA";
325;1006900;"TUBOS DE ALUMíNIO E SUAS LIGAS, PARA REFRIGERAçãO E AR CONDICIONADO, PARA USO NA CONSTRUçãO";
326;1007000;"ACESSóRIOS PARA TUBOS (POR EXEMPLO, UNIõES, COTOVELOS, LUVAS OU MANGAS), DE ALUMíNIO, PARA USO NA CONSTRUçãO";
327;1007100;"CONSTRUçõES E SUAS PARTES (POR EXEMPLO, PONTES E ELEMENTOS DE PONTES, TORRES, PóRTICOS OU PILONES, PILARES, COLUNAS, ARMAçõES, ESTRUTURAS PARA TELHADOS, PORTAS E JANELAS, E SEUS CAIXILHOS, ALIZARES E SOLEIRAS, BALAUSTRADAS), DE ALUMíNIO, EXCETO AS CONSTRUçõES PRé-FABRICADAS DA POSIçãO 9406; CHAPAS, BARRAS, PERFIS, TUBOS E SEMELHANTES, DE ALUMíNIO, PRóPRIOS PARA CONSTRUçõES";
328;1007200;"ARTEFATOS DE HIGIENE/TOUCADOR DE ALUMíNIO, PARA USO NA CONSTRUçãO";
329;1007300;"OUTRAS OBRAS DE ALUMíNIO, PRóPRIAS PARA CONSTRUçõES, INCLUíDAS AS PERSIANAS";
330;1007400;"OUTRAS GUARNIçõES, FERRAGENS E ARTIGOS SEMELHANTES DE METAIS COMUNS, PARA CONSTRUçõES, INCLUSIVE PUXADORES.";
331;1007500;"FECHADURAS E FERROLHOS (DE CHAVE, DE SEGREDO OU ELéTRICOS), DE METAIS COMUNS, INCLUíDAS AS SUAS PARTES FECHOS E ARMAçõES COM FECHO, COM FECHADURA, DE METAIS COMUNS CHAVES PARA ESTES ARTIGOS, DE METAIS COMUNS; EXCETO OS DE USO AUTOMOTIVO";
332;1007600;"DOBRADIçAS DE METAIS COMUNS, DE QUALQUER TIPO";
333;1007700;"TUBOS FLEXíVEIS DE METAIS COMUNS, MESMO COM ACESSóRIOS, PARA USO NA CONSTRUçãO";
334;1007800;"FIOS, VARETAS, TUBOS, CHAPAS, ELETRODOS E ARTEFATOS SEMELHANTES, DE METAIS COMUNS OU DE CARBONETOS METáLICOS, REVESTIDOS EXTERIOR OU INTERIORMENTE DE DECAPANTES OU DE FUNDENTES, PARA SOLDAGEM (SOLDADURA) OU DEPóSITO DE METAL OU DE CARBONETOS METáLICOS FIOS E VARETAS DE PóS DE METAIS COMUNS AGLOMERADOS, PARA METALIZAçãO POR PROJEçãO";
335;1007900;"TORNEIRAS, VáLVULAS (INCLUíDAS AS REDUTORAS DE PRESSãO E AS TERMOSTáTICAS) E DISPOSITIVOS SEMELHANTES, PARA CANALIZAçõES, CALDEIRAS, RESERVATóRIOS, CUBAS E OUTROS RECIPIENTES";
336;1008000;"ESPELHOS DE VIDRO, MESMO EMOLDURADOS, EXCETO OS DE USO AUTOMOTIVO";
337;1100100;"ÁGUA SANITáRIA, BRANQUEADOR E OUTROS ALVEJANTES";
338;1100200;"SABõES EM Pó, FLOCOS, PALHETAS, GRâNULOS OU OUTRAS FORMAS SEMELHANTES, PARA LAVAR ROUPAS";
339;1100300;"SABõES LíQUIDOS PARA LAVAR ROUPAS";
340;1100400;"DETERGENTES EM Pó, FLOCOS, PALHETAS, GRâNULOS OU OUTRAS FORMAS SEMELHANTES";
341;1100500;"DETERGENTES LíQUIDOS, EXCETO PARA LAVAR ROUPA";
342;1100600;"DETERGENTE LíQUIDO PARA LAVAR ROUPA";
343;1100700;"OUTROS AGENTES ORGâNICOS DE SUPERFíCIE (EXCETO SABõES); PREPARAçõES TENSOATIVAS, PREPARAçõES PARA LAVAGEM (INCLUíDAS AS PREPARAçõES AUXILIARES PARA LAVAGEM) E PREPARAçõES PARA LIMPEZA (INCLUSIVE MULTIUSO E LIMPADORES), MESMO CONTENDO SABãO, EXCETO OS PRODUTOS DESCRITOS NOS CEST 11.001.00, 11.004.00, 11.005.00 E 11.006.00; EM EMBALAGEM DE CONTEúDO INFERIOR OU IGUAL A 50 LITROS OU 50 KG";
344;1100800;AMACIANTE/SUAVIZANTE;
345;1100900;"ESPONJAS PARA LIMPEZA";
346;1101000;"ÁLCOOL ETíLICO PARA LIMPEZA";
347;1101100;"ESPONJAS E PALHAS DE AçO; ESPONJAS PARA LIMPEZA, POLIMENTO OU USO SEMELHANTES; TODAS DE USO DOMéSTICO";
348;1101200;"SACOS DE LIXO DE CONTEúDO IGUAL OU INFERIOR A 100 LITROS";
349;1200100;"TRANSFORMADORES, BOBINAS DE REATâNCIA E DE AUTO INDUçãO, INCLUSIVE OS TRANSFORMADORES DE POTêNCIA SUPERIOR A 16 KVA, CLASSIFICADOS NAS POSIçõES 8504.33.00 E 8504.34.00; EXCETO OS DEMAIS TRANSFORMADORES DA SUBPOSIçãO 8504.3, OS REATORES PARA LâMPADAS ELéTRICAS DE DESCARGA CLASSIFICADOS NO CóDIGO 8504.10.00, OS CARREGADORES DE ACUMULADORES DO CóDIGO 8504.40.10, OS EQUIPAMENTOS DE ALIMENTAçãO ININTERRUPTA DE ENERGIA (UPS OU “NO BREAK”), NO CóDIGO 8504.40.40 E OS DE USO AUTOMOTIVO";
350;1200200;"AQUECEDORES ELéTRICOS DE áGUA, INCLUíDOS OS DE IMERSãO, CHUVEIROS OU DUCHAS ELéTRICOS, TORNEIRAS ELéTRICAS, RESISTêNCIAS DE AQUECIMENTO, INCLUSIVE AS DE DUCHAS E CHUVEIROS ELéTRICOS E SUAS PARTES; EXCETO OUTROS FORNOS, FOGAREIROS (INCLUíDAS AS CHAPAS DE COCçãO), GRELHAS E ASSADEIRAS, CLASSIFICADOS NA POSIçãO 8516.60.00";
351;1200300;"APARELHOS PARA INTERRUPçãO, SECCIONAMENTO, PROTEçãO, DERIVAçãO, LIGAçãO OU CONEXãO DE CIRCUITOS ELéTRICOS (POR EXEMPLO, INTERRUPTORES, COMUTADORES, CORTA-CIRCUITOS, PARA-RAIOS, LIMITADORES DE TENSãO, ELIMINADORES DE ONDA, TOMADAS DE CORRENTE E OUTROS CONECTORES, CAIXAS DE JUNçãO), PARA TENSãO SUPERIOR A 1.000V, EXCETO OS DE USO AUTOMOTIVO";
352;1200400;"APARELHOS PARA INTERRUPçãO, SECCIONAMENTO, PROTEçãO, DERIVAçãO, LIGAçãO OU CONEXãO DE CIRCUITOS ELéTRICOS (POR EXEMPLO, INTERRUPTORES, COMUTADORES, RELéS, CORTA-CIRCUITOS, ELIMINADORES DE ONDA, PLUGUES E TOMADAS DE CORRENTE, SUPORTES PARA LâMPADAS E OUTROS CONECTORES, CAIXAS DE JUNçãO), PARA UMA TENSãO NãO SUPERIOR A 1.000V; CONECTORES PARA FIBRAS óPTICAS, FEIXES OU CABOS DE FIBRAS óPTICAS; EXCETO “STARTER” CLASSIFICADO NA SUBPOSIçãO 8536.50 E OS DE USO AUTOMOTIVO";
353;1200500;"PARTES RECONHECíVEIS COMO EXCLUSIVA OU PRINCIPALMENTE DESTINADAS AOS APARELHOS DAS POSIçõES 8535 E 8536";
354;1200600;"CABOS, TRANçAS E SEMELHANTES, DE COBRE, NãO ISOLADOS PARA USOS ELéTRICOS, EXCETO OS DE USO AUTOMOTIVO";
355;1200700;"FIOS, CABOS (INCLUíDOS OS CABOS COAXIAIS) E OUTROS CONDUTORES, ISOLADOS OU NãO, PARA USOS ELéTRICOS (INCLUíDOS OS DE COBRE OU ALUMíNIO, ENVERNIZADOS OU OXIDADOS ANODICAMENTE), MESMO COM PEçAS DE CONEXãO, INCLUSIVE FIOS E CABOS ELéTRICOS, PARA TENSãO NãO SUPERIOR A 1000V, PARA USO NA CONSTRUçãO; FIOS E CABOS TELEFôNICOS E PARA TRANSMISSãO DE DADOS; CABOS DE FIBRAS óPTICAS, CONSTITUíDOS DE FIBRAS EMBAINHADAS INDIVIDUALMENTE, MESMO COM CONDUTORES ELéTRICOS OU MUNIDOS DE PEçAS DE CONEXãO; CORDAS, CABOS, TRANçAS E SEMELHANTES, DE ALUMíNIO, NãO ISOLADOS PARA USO ELéTRICOS; EXCETO OS DE USO AUTOMOTIVO";
356;1200800;"ISOLADORES DE QUALQUER MATéRIA, PARA USOS ELéTRICOS";
357;1200900;"PEçAS ISOLANTES INTEIRAMENTE DE MATéRIAS ISOLANTES, OU COM SIMPLES PEçAS METáLICAS DE MONTAGEM (SUPORTES ROSCADOS, POR EXEMPLO) INCORPORADAS NA MASSA, PARA MáQUINAS, APARELHOS E INSTALAçõES ELéTRICAS; TUBOS ISOLADORES E SUAS PEçAS DE LIGAçãO, DE METAIS COMUNS, ISOLADOS INTERIORMENTE";
358;1300100;"MEDICAMENTOS DE REFERêNCIA - POSITIVA, EXCETO PARA USO VETERINáRIO";
359;1300101;"MEDICAMENTOS DE REFERêNCIA - NEGATIVA, EXCETO PARA USO VETERINáRIO";
360;1300102;"MEDICAMENTOS DE REFERêNCIA - NEUTRA, EXCETO PARA USO VETERINáRIO";
361;1300200;"MEDICAMENTOS GENéRICO - POSITIVA, EXCETO PARA USO VETERINáRIO";
362;1300201;"MEDICAMENTOS GENéRICO - NEGATIVA, EXCETO PARA USO VETERINáRIO";
363;1300202;"MEDICAMENTOS GENéRICO - NEUTRA, EXCETO PARA USO VETERINáRIO";
364;1300300;"MEDICAMENTOS SIMILAR - POSITIVA, EXCETO PARA USO VETERINáRIO";
365;1300301;"MEDICAMENTOS SIMILAR - NEGATIVA, EXCETO PARA USO VETERINáRIO";
366;1300302;"MEDICAMENTOS SIMILAR - NEUTRA, EXCETO PARA USO VETERINáRIO";
367;1300400;"OUTROS TIPOS DE MEDICAMENTOS - POSITIVA, EXCETO PARA USO VETERINáRIO";
368;1300401;"OUTROS TIPOS DE MEDICAMENTOS - NEGATIVA, EXCETO PARA USO VETERINáRIO";
369;1300402;"OUTROS TIPOS DE MEDICAMENTOS - NEUTRA, EXCETO PARA USO VETERINáRIO";
370;1300500;"PREPARAçõES QUíMICAS CONTRACEPTIVAS DE REFERêNCIA, à BASE DE HORMôNIOS, DE OUTROS PRODUTOS DA POSIçãO 29.37 OU DE ESPERMICIDAS - POSITIVA.";
371;1300501;"PREPARAçõES QUíMICAS CONTRACEPTIVAS DE REFERêNCIA, à BASE DE HORMôNIOS, DE OUTROS PRODUTOS DA POSIçãO 29.37 OU DE ESPERMICIDAS - NEGATIVA.";
372;1300502;"PREPARAçõES QUíMICAS CONTRACEPTIVAS GENéRICO, à BASE DE HORMôNIOS, DE OUTROS PRODUTOS DA POSIçãO 29.37 OU DE ESPERMICIDAS – POSITIVA.";
373;1300503;"PREPARAçõES QUíMICAS CONTRACEPTIVAS GENéRICO, à BASE DE HORMôNIOS, DE OUTROS PRODUTOS DA POSIçãO 29.37 OU DE ESPERMICIDAS – NEGATIVA.";
374;1300504;"PREPARAçõES QUíMICAS CONTRACEPTIVAS SIMILAR, à BASE DE HORMôNIOS, DE OUTROS PRODUTOS DA POSIçãO 29.37 OU DE ESPERMICIDAS – POSITIVA.";
375;1300505;"PREPARAçõES QUíMICAS CONTRACEPTIVAS SIMILAR, à BASE DE HORMôNIOS, DE OUTROS PRODUTOS DA POSIçãO 29.37 OU DE ESPERMICIDAS – NEGATIVA.";
376;1300600;"PROVITAMINAS E VITAMINAS, NATURAIS OU REPRODUZIDAS POR SíNTESE (INCLUíDOS OS CONCENTRADOS NATURAIS), BEM COMO OS SEUS DERIVADOS UTILIZADOS PRINCIPALMENTE COMO VITAMINAS, MISTURADOS OU NãO ENTRE SI, MESMO EM QUAISQUER SOLUçõES - NEUTRA";
377;1300700;"PREPARAçõES OPACIFICANTES (CONTRASTANTES) PARA EXAMES RADIOGRáFICOS E REAGENTES DE DIAGNóSTICO CONCEBIDOS PARA SEREM ADMINISTRADOS AO PACIENTE - POSITIVA";
378;1300701;"PREPARAçõES OPACIFICANTES (CONTRASTANTES) PARA EXAMES RADIOGRáFICOS E REAGENTES DE DIAGNóSTICO CONCEBIDOS PARA SEREM ADMINISTRADOS AO PACIENTE - NEGATIVA";
379;1300800;"ANTISSORO, OUTRAS FRAçõES DO SANGUE, PRODUTOS IMUNOLóGICOS MODIFICADOS, MESMO OBTIDOS POR VIA BIOTECNOLóGICA, EXCETO PARA USO VETERINáRIO - POSITIVA";
380;1300801;"ANTISSORO, OUTRAS FRAçõES DO SANGUE, PRODUTOS IMUNOLóGICOS MODIFICADOS, MESMO OBTIDOS POR VIA BIOTECNOLóGICA, EXCETO PARA USO VETERINáRIO - NEGATIVA";
381;1300900;"VACINAS E PRODUTOS SEMELHANTES, EXCETO PARA USO VETERINáRIO - POSITIVA;";
382;1300901;"VACINAS E PRODUTOS SEMELHANTES, EXCETO PARA USO VETERINáRIO - NEGATIVA;";
383;1301000;"CURATIVOS (PENSOS) ADESIVOS E OUTROS ARTIGOS COM UMA CAMADA ADESIVA, IMPREGNADOS OU RECOBERTOS DE SUBSTâNCIAS FARMACêUTICAS - LISTA POSITIVA";
384;1301001;"CURATIVOS (PENSOS) ADESIVOS E OUTROS ARTIGOS COM UMA CAMADA ADESIVA, IMPREGNADOS OU RECOBERTOS DE SUBSTâNCIAS FARMACêUTICAS - LISTA NEGATIVA";
385;1301100;"ALGODãO, ATADURA, ESPARADRAPO, GAZES, PENSOS, SINAPISMOS, E OUTROS, ACONDICIONADOS PARA VENDA A RETALHO PARA USOS MEDICINAIS, CIRúRGICOS OU DENTáRIOS, NãO IMPREGNADOS OU RECOBERTOS DE SUBSTâNCIAS FARMACêUTICAS - LISTA NEUTRA";
386;1301200;"LUVAS CIRúRGICAS E LUVAS DE PROCEDIMENTO - NEUTRA";
387;1301300;"PRESERVATIVO – NEUTRA";
388;1301400;"SERINGAS, MESMO COM AGULHAS - NEUTRA";
389;1301500;"AGULHAS PARA SERINGAS - NEUTRA";
390;1301600;"CONTRACEPTIVOS (DISPOSITIVOS INTRAUTERINOS - DIU) - NEUTRA";
391;1400100;"OBJETOS DE VIDRO PARA SERVIçO DE MESA OU DE COZINHA";
392;1400200;"OUTROS COPOS, EXCETO DE VITROCERâMICA";
393;1400300;"OBJETOS PARA SERVIçO DE MESA (EXCETO COPOS) OU DE COZINHA, EXCETO DE VITROCERâMICA";
394;1400400;"LONAS PLáSTICAS, EXCETO AS PARA USO NA CONSTRUçãO";
